SYMBOL	mean	std
TLK1	6.2782416	0.5466091
TLK2	5.3752046	0.5660076
TLL1	2.2090144	1.0932484
TLL2	0.97894096	0.6487515
TLN1	8.5329075	0.50638175
TLN2	5.0029483	0.80856675
TLNRD1	5.1288304	0.57984513
TLR1	3.2926424	0.9362691
TLR10	1.3687919	0.96299493
TLR2	4.143071	0.9549917
TLR3	3.443593	1.0020746
TLR4	4.2691164	0.9153924
TLR5	4.1369247	0.861927
TLR6	2.636752	0.9906524
TLR7	3.147069	1.0327005
TLR8	1.7332714	1.0050223
TLR9	0.05554024	0.070974655
TLX1	0.67441446	1.2500669
TLX2	0.19391376	0.30113193
TLX3	0.1367854	0.4546529
TM2D1	4.670143	0.52593243
TM2D2	5.750085	0.80331093
TM2D3	5.2943997	0.4359484
TM4SF1	7.55813	1.5102093
TM4SF18	4.1147404	1.1170746
TM4SF19	0.24751803	0.38389868
TM4SF19-TCTEX1D2	0.0034119731	0.011885595
TM4SF20	0.035703447	0.069017075
TM4SF4	0.17793256	0.3638336
TM4SF5	0.021570494	0.09418341
TM6SF1	1.4964867	0.5819225
TM6SF2	0.37877575	0.2676269
TM7SF2	4.6538954	1.224394
TM7SF3	6.1100225	0.7256971
TM9SF1	2.3992605	0.40251368
TM9SF2	8.214551	0.6088031
TM9SF3	8.145334	0.47711998
TM9SF4	6.996096	0.4283082
TMA16	4.519037	0.5921088
TMA7	3.2735713	0.6673341
TMBIM1	7.004742	0.595147
TMBIM4	4.1368318	0.93358785
TMBIM6	10.189068	0.594309
TMC1	0.41629127	0.46010035
TMC2	0.27089807	0.29629758
TMC3	0.74954087	1.0911832
TMC4	6.5077453	1.217764
TMC5	4.446592	2.2270422
TMC6	5.808435	0.83980566
TMC7	2.1046755	0.79266053
TMC8	3.5035708	1.1045724
TMCC1	5.7254906	0.48898384
TMCC1-AS1	1.7527107	0.56037176
TMCC2	1.8357768	1.1402571
TMCC3	3.4796789	0.95105886
TMCO1	7.3778596	0.54457444
TMCO2	0.028498221	0.04918793
TMCO3	6.4353285	0.81266224
TMCO4	4.8953066	0.6547962
TMCO5A	0.012644558	0.065286316
TMCO6	3.354758	0.50680745
TMED1	2.9245222	0.5812884
TMED10	8.577599	0.4818959
TMED10P1	0.0	1e-06
TMED2	8.542578	0.52543867
TMED3	7.3858294	0.646432
TMED4	6.993277	0.4470519
TMED5	6.0656443	0.603234
TMED6	0.4729803	0.19992103
TMED7	6.630764	0.6816976
TMED8	5.4498525	0.6522302
TMED9	7.6376214	0.5909684
TMEFF1	0.016784586	0.04601991
TMEFF2	0.06716478	0.19100975
TMEM100	1.2516948	1.0471346
TMEM101	5.2814507	1.2533174
TMEM102	2.3638108	0.5725274
TMEM104	4.9472013	0.5898944
TMEM105	0.86333764	0.7668822
TMEM106A	3.298917	0.6676197
TMEM106B	6.3522487	0.71952903
TMEM106C	6.4719367	0.72315156
TMEM107	3.5062244	0.65533143
TMEM108	1.9608179	1.2563363
TMEM109	7.022825	0.53184044
TMEM11	4.5315013	0.5793142
TMEM114	0.023753911	0.08735072
TMEM115	5.445142	0.5448865
TMEM116	3.8672688	0.64294094
TMEM117	2.6042256	0.62266827
TMEM119	5.1637826	1.2250516
TMEM120A	5.1429653	0.61811996
TMEM120B	3.9887075	0.58297855
TMEM121	2.3650196	1.0555444
TMEM121B	1.2775869	0.8024563
TMEM123	8.015367	0.91425264
TMEM125	4.6163034	0.83981764
TMEM126A	3.946821	0.50639844
TMEM126B	4.6852036	0.5003958
TMEM127	7.2681766	0.394109
TMEM128	4.5200877	0.5343634
TMEM129	5.4711742	0.68892956
TMEM130	1.5717334	0.94539464
TMEM131	6.439384	0.53493214
TMEM131L	4.759182	0.7998506
TMEM132A	6.3040657	1.1762848
TMEM132B	0.56001025	0.4603318
TMEM132C	1.1427251	1.1777468
TMEM132D	0.045379244	0.10000064
TMEM132E	0.7781993	0.9157948
TMEM134	5.17379	0.74030423
TMEM135	5.170871	0.81955695
TMEM138	4.7836313	0.4641701
TMEM139	1.6154777	1.1790653
TMEM140	4.2921476	0.5927774
TMEM141	4.464649	0.8231484
TMEM143	2.7949858	0.50352025
TMEM144	4.6385384	0.9912411
TMEM145	1.7151349	1.3605078
TMEM147	5.9686985	0.6237047
TMEM14A	4.9739237	0.6014438
TMEM14B	5.255604	0.53965855
TMEM14C	6.5931234	0.4771159
TMEM14EP	0.06964227	0.41108677
TMEM150A	4.444659	0.5165668
TMEM150B	0.9443591	0.61008114
TMEM150C	4.761295	2.0970678
TMEM151A	0.36473352	0.643049
TMEM151B	0.13820134	0.31153193
TMEM154	3.5432932	0.9222913
TMEM156	1.3812343	1.0258447
TMEM158	2.7147908	1.4124144
TMEM159	5.562231	0.69999474
TMEM160	2.2928672	0.76752526
TMEM161A	4.836789	0.66746694
TMEM161B	4.099317	0.6659353
TMEM163	1.630514	0.8825309
TMEM164	6.076676	0.97134924
TMEM165	6.466166	0.47399408
TMEM167A	6.7689204	0.46777323
TMEM167B	6.0623546	0.45714113
TMEM168	5.220317	0.5346107
TMEM169	0.9914464	0.48242864
TMEM17	2.0429473	0.4944001
TMEM170A	4.31193	0.55272055
TMEM171	0.46660662	0.5996008
TMEM174	0.0031756456	0.02237509
TMEM175	4.4930778	0.6767163
TMEM176A	4.9693594	1.3055428
TMEM176B	5.842673	1.2490567
TMEM177	3.64733	0.4825033
TMEM178A	1.2930198	0.78959906
TMEM179	0.60892326	1.1111974
TMEM179B	4.716293	0.49675786
TMEM18	4.6605196	0.4771348
TMEM181	6.3811107	0.80957824
TMEM182	2.637752	0.58577305
TMEM183A	5.711148	0.46032503
TMEM183B	0.56980443	0.23053665
TMEM184A	4.328529	1.128338
TMEM184B	6.6606536	0.51516503
TMEM184C	5.3698626	0.58763325
TMEM185A	3.9679515	0.4697022
TMEM185B	5.960358	0.4153341
TMEM186	3.525432	0.55081534
TMEM187	3.8569844	0.6384233
TMEM19	4.814862	0.5564087
TMEM190	0.10244463	0.11454629
TMEM191A	1.63616	0.62283134
TMEM191B	0.2398449	0.25344977
TMEM191C	0.38381305	0.23227502
TMEM192	5.111479	0.6615886
TMEM196	0.038206637	0.27962744
TMEM198	2.170864	0.89629495
TMEM198B	3.6375482	0.66183394
TMEM199	3.4543893	0.5870164
TMEM200A	3.3216457	0.96645564
TMEM200B	2.2820616	1.0387951
TMEM200C	1.6311315	0.99318105
TMEM201	4.3590016	0.57433087
TMEM202	0.004159966	0.026509838
TMEM203	5.316809	0.42258593
TMEM204	4.3077044	0.84936094
TMEM205	4.4658866	0.9354496
TMEM207	0.0037067337	0.045779023
TMEM208	5.023207	0.6691662
TMEM209	5.122877	0.5663274
TMEM211	0.098137744	0.26803508
TMEM213	0.82332295	1.2358518
TMEM214	7.101922	0.430227
TMEM215	0.52877814	0.6998899
TMEM216	4.015434	0.5227854
TMEM217	0.6126831	0.38755065
TMEM218	4.076404	0.57343936
TMEM219	6.8641496	0.6162862
TMEM220	1.8104101	0.70648694
TMEM222	5.4224796	0.5246673
TMEM223	3.95113	0.5402353
TMEM225	0.0028717981	0.025936607
TMEM229A	0.030056687	0.2072121
TMEM230	6.8954515	0.50126284
TMEM231	3.164035	0.7737894
TMEM232	1.1247357	0.7844997
TMEM234	2.8605232	0.5213265
TMEM235	0.011523142	0.03364817
TMEM236	0.32287523	0.31421697
TMEM237	4.6758485	0.59618765
TMEM238	2.2873073	0.9629664
TMEM238L	0.025298348	0.095228635
TMEM240	0.68238896	0.4376552
TMEM241	5.143299	0.6672724
TMEM242	4.1011157	0.44416538
TMEM243	3.5542324	0.5632732
TMEM244	0.17659527	0.2079529
TMEM245	6.322949	0.645454
TMEM247	0.0020023955	0.015186393
TMEM248	7.3729258	0.33922276
TMEM25	5.557096	1.0356648
TMEM250	5.42674	0.5840583
TMEM252	0.119656354	0.1670447
TMEM253	0.12078606	0.10290191
TMEM254	5.5851874	0.69554317
TMEM255A	1.6870224	0.8299678
TMEM255B	2.6005514	0.6771022
TMEM256	2.5616071	0.7120946
TMEM258	5.3933363	0.5877131
TMEM259	5.984956	0.60832787
TMEM26	3.0470006	1.7390434
TMEM260	4.197147	0.51768273
TMEM263	6.2952595	0.59495765
TMEM266	1.1235807	0.4772712
TMEM267	4.1092668	0.5570095
TMEM268	5.77372	0.68186057
TMEM270	0.45639992	0.51079094
TMEM272	0.21633995	0.25480387
TMEM273	2.749044	0.9022134
TMEM30A	7.5672817	0.5769888
TMEM30B	5.8075542	0.93194544
TMEM30CP	0.01682108	0.08195164
TMEM31	0.15069655	0.1750331
TMEM33	6.4096	0.54111737
TMEM35A	0.7394738	0.6513118
TMEM35B	0.015647497	0.024859
TMEM37	3.1726606	0.9774986
TMEM38A	2.902858	0.9805363
TMEM38B	3.2086275	1.0524665
TMEM39A	5.2739396	0.45849058
TMEM39B	3.9197247	0.5436418
TMEM40	1.559434	1.2938966
TMEM41A	5.2624364	0.43489268
TMEM41B	5.3524027	0.60361415
TMEM42	3.4696016	0.56698793
TMEM43	6.4695163	0.4758251
TMEM44	3.5145261	0.64019895
TMEM45A	4.61209	1.2827767
TMEM45B	3.1322043	1.6437765
TMEM47	4.456386	1.1961495
TMEM50A	7.133607	0.38210863
TMEM50B	5.7900968	0.54608625
TMEM51	4.073541	0.64475936
TMEM51-AS1	1.2069027	0.62264746
TMEM52	1.3775846	0.86006963
TMEM52B	1.1323136	0.5361127
TMEM53	3.104737	0.55942047
TMEM54	5.0534306	0.8076518
TMEM59	8.2961235	0.5529138
TMEM59L	1.1142721	0.77783334
TMEM60	4.181825	0.4979849
TMEM61	0.62103194	0.5623406
TMEM62	4.788089	0.7435939
TMEM63A	6.533008	0.73717487
TMEM63B	6.325446	0.6101358
TMEM63C	4.4284267	1.529567
TMEM64	4.5160403	1.4099087
TMEM65	5.146063	0.84848094
TMEM67	3.8498182	0.7594205
TMEM68	4.6979423	0.70073795
TMEM69	4.9350905	0.4661331
TMEM70	4.7982273	0.6181883
TMEM71	1.431671	0.96740437
TMEM72	0.11280404	0.31712043
TMEM74	0.36376324	0.51327455
TMEM74B	0.51253116	0.5621623
TMEM75	0.1958981	0.45796952
TMEM79	4.48091	0.8313896
TMEM80	4.3996053	0.6966463
TMEM81	1.9473219	0.48482338
TMEM82	0.13849638	0.38989633
TMEM86A	4.224906	1.0491174
TMEM86B	1.0747006	0.5513686
TMEM87A	6.6804833	0.58245945
TMEM87B	6.2941623	0.65898997
TMEM88	1.2979717	0.6569461
TMEM88B	0.042662784	0.085839495
TMEM89	0.03205343	0.0506677
TMEM8B	5.2790065	0.75935346
TMEM9	7.19246	0.65895975
TMEM91	1.7618566	0.7264561
TMEM92	0.99704295	0.75692105
TMEM94	6.4303675	0.702744
TMEM95	0.022829954	0.080194235
TMEM97	5.1237483	0.98274314
TMEM98	5.3050623	1.1222644
TMEM99	4.3784513	0.7986296
TMEM9B	6.193627	0.5421123
TMF1	5.693787	0.61915755
TMIE	0.3804004	0.3591753
TMIGD1	0.019679656	0.18534316
TMIGD2	0.32620808	0.38922852
TMIGD3	1.3647385	0.653709
TMLHE	3.3499663	0.54296315
TMOD1	1.2702963	0.93079096
TMOD2	3.8958979	0.9329831
TMOD3	6.1692348	0.5545653
TMOD4	0.65314496	0.3629604
TMPO	6.679621	0.71327406
TMPPE	1.6671405	0.6001186
TMPRSS11A	0.112836756	0.3768108
TMPRSS11B	0.011789558	0.0608688
TMPRSS11D	0.1533975	0.45528555
TMPRSS11E	0.6156324	0.9792884
TMPRSS11F	0.048409436	0.1324921
TMPRSS12	0.090237394	0.16394903
TMPRSS13	4.3382707	1.234763
TMPRSS15	0.057472903	0.2178063
TMPRSS2	3.667566	1.5071378
TMPRSS3	4.258409	2.1643732
TMPRSS4	1.7103349	1.7887268
TMPRSS5	0.67803067	0.7653061
TMPRSS6	2.2342267	1.7452773
TMPRSS7	0.11603704	0.16798192
TMPRSS9	0.65737283	0.5787561
TMSB10	9.767658	0.95445853
TMSB15A	1.2718593	1.2096468
TMSB15B	0.26605117	0.28474277
TMSB4X	9.922391	0.79349494
TMSB4Y	0.013761156	0.14156441
TMTC1	4.0887737	1.5065932
TMTC2	4.310618	0.9180784
TMTC3	5.3954344	0.6929496
TMTC4	4.8633833	0.7631455
TMUB1	4.9370584	0.7738018
TMUB2	5.3971257	0.53351223
TMX1	5.8139997	0.553843
TMX2	6.3602214	0.52470034
TMX3	5.7381034	0.5450045
TMX4	6.1833925	0.7941005
TNC	7.444822	1.6502118
TNF	1.5093508	0.9671663
TNFAIP1	6.1060905	0.55538565
TNFAIP2	6.349365	1.0683836
TNFAIP3	5.0487385	1.038376
TNFAIP6	3.466453	0.967739
TNFAIP8	4.2656145	0.83523285
TNFAIP8L1	4.2173305	0.6510934
TNFAIP8L2	2.2739172	0.7569684
TNFAIP8L3	2.414058	0.9145697
TNFRSF10A	3.362128	0.74135625
TNFRSF10B	5.21987	0.7410985
TNFRSF10C	0.8162081	0.653971
TNFRSF10D	1.8730154	0.91783166
TNFRSF11A	2.9720964	1.0527205
TNFRSF11B	2.2959921	1.3599529
TNFRSF12A	5.3321776	1.1176467
TNFRSF13B	0.547512	0.6932645
TNFRSF13C	1.4583013	1.0827378
TNFRSF14	5.0878124	0.9045822
TNFRSF14-AS1	1.6739424	0.8775444
TNFRSF17	1.0132301	1.0019766
TNFRSF18	2.778718	1.3111984
TNFRSF19	4.146562	1.2883377
TNFRSF1A	6.9454093	0.4775956
TNFRSF1B	5.143494	0.9857984
TNFRSF21	5.331905	1.1284678
TNFRSF25	2.8275437	0.9890839
TNFRSF4	2.0575838	0.87972456
TNFRSF6B	0.0	1e-06
TNFRSF8	1.1577755	0.70250624
TNFRSF9	1.8124073	1.0607233
TNFSF10	7.264556	1.2935332
TNFSF11	1.0275482	0.90076166
TNFSF12	3.9350903	0.696752
TNFSF13	3.1849964	0.801202
TNFSF13B	3.5821626	1.0323395
TNFSF14	1.3048072	0.8187716
TNFSF15	2.352119	1.2003859
TNFSF18	0.51846564	0.46633303
TNFSF4	2.9361687	0.9550793
TNFSF8	1.8501812	0.78777915
TNFSF9	0.99853796	0.643371
TNIK	4.3193936	1.3983829
TNIP1	6.9429073	0.5020351
TNIP2	4.986783	0.5960445
TNIP3	0.60178334	0.7041643
TNK1	4.5680366	0.7814727
TNK2	6.1839037	0.7520098
TNKS	5.812832	0.712982
TNKS1BP1	7.8956933	0.65641546
TNKS2	6.2964964	0.683843
TNMD	0.5301087	0.7443874
TNN	2.8626533	1.5556303
TNNC1	0.6463955	0.62917495
TNNC2	0.60377973	0.6082382
TNNI1	1.2893627	0.87038696
TNNI2	0.9589661	0.9303435
TNNI3	0.50286365	0.7747768
TNNT1	3.6461093	2.2582006
TNNT2	0.44869712	0.5818964
TNNT3	0.8653249	0.94419956
TNP1	0.0053315833	0.036570627
TNP2	0.005869481	0.030979808
TNPO1	7.0271935	0.5736338
TNPO2	6.6409698	0.45514214
TNPO3	6.3339343	0.4544155
TNR	0.75774926	0.85393316
TNRC18	7.332253	0.6922063
TNRC18P1	2.8150556	2.005829
TNRC6A	6.0494237	0.5684338
TNRC6B	5.3851967	0.62394595
TNRC6C	5.241906	0.8290836
TNS1	7.0542164	0.9109642
TNS2	6.1054397	0.8476632
TNS3	6.9599924	0.79728794
TNS4	4.1277795	1.8419613
TNXB	3.4171095	1.4656779
TOB1	7.1163025	1.1052389
TOB1-AS1	0.7133679	0.41410297
TOB2	6.3583384	0.50578284
TOB2P1	0.7408333	0.496038
TOE1	3.597534	0.4746986
TOGARAM1	4.695422	0.7694862
TOLLIP	6.0310326	0.5748458
TOM1	5.914445	0.5834514
TOM1L1	5.221271	1.009008
TOM1L2	6.0584974	0.8002365
TOMM20	8.425579	0.56078637
TOMM20L	0.254957	0.15140222
TOMM22	6.0959086	0.4868098
TOMM34	5.6443152	0.57313776
TOMM40	5.9662704	0.67473537
TOMM40L	3.8591156	0.57922965
TOMM5	1.09495	0.42488605
TOMM6	0.0	1e-06
TOMM7	6.805671	0.6153115
TOMM70	6.9327483	0.47545367
TONSL	4.433834	0.9674038
TOP1	6.9745784	0.5264418
TOP1MT	5.0487804	0.8502502
TOP1P1	0.4733519	0.26449543
TOP2A	6.868854	1.3832649
TOP2B	7.800983	0.55964535
TOP3A	5.1716413	0.49156147
TOP3B	0.13705334	0.15505868
TOPAZ1	0.010344216	0.09089256
TOPBP1	5.8575425	0.63471025
TOPORS	4.929159	0.5260052
TOR1A	5.672616	0.37045643
TOR1AIP1	6.435288	0.60401005
TOR1AIP2	6.6049304	0.46906465
TOR1B	5.1062713	0.44003087
TOR2A	4.1438766	0.65280795
TOR3A	6.2285085	0.51267505
TOR4A	2.8205986	0.6801796
TOX	1.8616519	1.089105
TOX2	1.7494075	0.86811286
TOX3	4.073139	1.856448
TOX4	6.4220514	0.44985604
TP53	6.2332344	0.83404
TP53AIP1	0.6618407	0.6547352
TP53BP1	5.718562	0.8383785
TP53BP2	5.8983293	0.8695138
TP53I11	7.448131	0.7929063
TP53I13	4.871079	0.7969489
TP53I3	3.4694467	0.74215174
TP53INP1	6.608	1.0310138
TP53INP2	5.481478	0.84763205
TP53RK	4.964103	0.47332233
TP53TG1	2.7259886	0.80143535
TP53TG3	0.0017804954	0.008731274
TP53TG3D	0.10410068	0.16748159
TP53TG5	0.8622925	0.43656188
TP63	2.999685	1.7857822
TP73	2.357685	1.0062737
TP73-AS1	4.516326	0.69127995
TPBGL	0.82324857	0.5038775
TPCN1	5.907769	0.6436817
TPCN2	3.0871983	0.6802277
TPD52	7.6819773	0.9959607
TPD52L1	5.3478603	1.3455215
TPD52L2	7.1191583	0.49413857
TPD52L3	0.009573057	0.05635455
TPGS1	1.3199073	0.7713527
TPGS2	6.0955296	0.59235877
TPH1	1.0299602	1.2822815
TPH2	0.05168187	0.2147181
TPI1	8.617356	0.6759113
TPI1P2	0.97729623	0.40482855
TPK1	2.265867	0.5984205
TPM1	7.8339067	0.87060565
TPM2	6.4635777	1.2079046
TPM3	9.002468	0.48902065
TPM3P9	2.7253616	0.63408995
TPM4	9.329513	0.6284173
TPMT	5.217937	0.5741
TPO	1.5893724	0.86082435
TPP1	7.1349297	0.5368609
TPP2	5.8580084	0.5876236
TPPP	2.8410656	1.270477
TPPP2	0.086692326	0.17994529
TPPP3	3.7639606	1.3014416
TPR	7.5264153	0.671015
TPRA1	5.247461	0.48946935
TPRG1	4.119315	2.2355819
TPRG1L	6.1002245	0.49193043
TPRKB	4.5242968	0.4591157
TPRN	5.191767	0.9898848
TPRX1	0.0056736534	0.03912524
TPRXL	0.74640036	0.9557218
TPSAB1	3.0609522	1.5801759
TPSD1	1.0955065	1.2171586
TPSG1	1.2157682	1.39359
TPST1	3.788369	0.7400507
TPST2	5.1382284	0.69667804
TPT1	10.035701	0.6677053
TPTE	0.0057849004	0.037773967
TPTE2	0.15100767	0.26812825
TPTE2P2	0.37628922	0.43456718
TPTE2P6	0.01751299	0.044118322
TPTEP1	2.837031	1.6753354
TPTEP2	1.1460476	0.5981927
TPX2	5.9643235	1.2368177
TRA2A	6.2947044	0.42977569
TRA2B	7.1060643	0.32911527
TRABD	4.9073033	0.7849209
TRADD	4.070961	0.746398
TRAF1	3.7523253	0.9576442
TRAF2	4.978125	0.6253431
TRAF3	5.0082207	0.6130833
TRAF3IP1	5.032243	0.5505171
TRAF3IP2	5.2568884	0.641942
TRAF3IP2-AS1	1.3707873	0.46565413
TRAF3IP3	2.725475	1.082282
TRAF4	6.191418	0.75782704
TRAF5	5.316199	0.9194093
TRAF6	4.5836234	0.5024005
TRAF7	6.734872	0.54218936
TRAFD1	6.0215673	0.5469752
TRAIP	2.886811	0.630162
TRAK1	6.3385735	0.67619157
TRAK2	6.054964	0.7660257
TRAM1	8.016742	0.63376814
TRAM1L1	2.7755172	0.8171221
TRAM2	5.8183265	0.6364044
TRANK1	5.2523637	0.87768686
TRAP1	5.6862235	0.6095755
TRAPPC1	5.4843993	0.5368509
TRAPPC10	4.825064	0.7954529
TRAPPC11	5.6206646	0.56735945
TRAPPC12	5.3435793	0.42712337
TRAPPC13	4.4679985	0.5348296
TRAPPC2	4.3221993	0.49895722
TRAPPC2B	2.3849585	0.5028135
TRAPPC2L	4.876547	0.573353
TRAPPC3	5.954063	0.4087296
TRAPPC4	5.188109	0.50799906
TRAPPC5	0.98425996	0.5251494
TRAPPC6A	4.6988125	0.8410273
TRAPPC6B	2.4706347	0.61204606
TRAPPC8	5.7158704	0.6492092
TRAPPC9	5.9537954	0.6574738
TRARG1	1.8458155	1.8813529
TRAT1	1.0977238	0.94818735
TRDMT1	2.6993227	0.7147001
TRDN	0.34067294	0.62287813
TRDV2	0.112409614	0.17493676
TREH	0.22632958	0.24658647
TREM1	2.034719	1.0931
TREM2	4.0751433	0.94901735
TREML1	0.5518206	0.36209348
TREML2	0.4140861	0.53419495
TREML3P	0.11269398	0.17723745
TREML4	0.081320636	0.13821119
TREML5P	0.0032202518	0.014893463
TRERF1	4.782056	1.0915935
TREX1	0.0	1e-06
TREX2	0.68861204	0.5513282
TRH	0.9960057	1.8798363
TRHDE	0.39161566	0.53384423
TRHDE-AS1	0.55943996	0.7907013
TRHR	0.06637832	0.18473615
TRIAP1	4.8089175	0.46227628
TRIB1	6.606905	0.9617561
TRIB2	5.6788645	0.94767755
TRIB3	5.4443955	0.8945282
TRIL	5.0287185	1.1416217
TRIM10	0.052790254	0.15800013
TRIM11	5.039693	0.6252991
TRIM13	4.88673	0.50790083
TRIM14	5.9555326	0.74795765
TRIM15	0.10544955	0.30430266
TRIM16	3.5005617	0.7180181
TRIM16L	3.0405858	0.7472808
TRIM17	1.7286291	1.1634718
TRIM2	4.5008883	1.319868
TRIM21	4.528786	0.67151105
TRIM22	5.5933795	1.0546556
TRIM23	4.0849376	0.6637766
TRIM24	5.7570963	0.58044356
TRIM25	5.6724973	0.70685714
TRIM26	6.4795933	0.48127747
TRIM27	6.3514395	0.39219216
TRIM28	8.33975	0.58831793
TRIM29	4.402161	2.2499285
TRIM3	4.8802505	0.9992714
TRIM31	0.419595	0.45406222
TRIM32	4.6819267	0.5279457
TRIM33	6.0608535	0.6048585
TRIM34	0.15351826	0.16398837
TRIM35	4.2029924	0.51629895
TRIM36	2.7603557	1.4926672
TRIM37	5.5902276	0.780951
TRIM38	5.285808	0.6811892
TRIM39	3.848581	0.3870843
TRIM4	5.723412	0.55155957
TRIM40	0.00802128	0.029374907
TRIM41	4.954019	0.5861948
TRIM42	0.0062041716	0.038552642
TRIM43	0.07917439	0.32134676
TRIM43B	0.010972053	0.06252666
TRIM44	7.0481915	0.5816795
TRIM45	3.8741565	0.93835884
TRIM46	2.5185585	1.0347744
TRIM47	5.171258	0.9505394
TRIM48	0.009358125	0.07284868
TRIM49	0.012198345	0.15262268
TRIM49B	0.01847053	0.11995022
TRIM49D2	2.1999604e-05	0.000727319
TRIM5	4.1922793	0.70303154
TRIM50	0.12093144	0.21460737
TRIM51	0.011230715	0.06694421
TRIM51EP	0.0003119984	0.0029590274
TRIM51GP	0.00486151	0.037245452
TRIM52	3.3807616	0.6451804
TRIM53AP	0.0016046539	0.016009005
TRIM54	0.28980288	0.48188996
TRIM55	0.38053635	0.81048876
TRIM56	6.381253	0.55464035
TRIM58	2.492115	1.66436
TRIM59	3.6920123	0.7198152
TRIM6	2.5629702	0.89195
TRIM60	0.005053809	0.05799015
TRIM61	0.5146907	0.3077682
TRIM62	3.9357388	0.6281489
TRIM63	0.29418033	0.38018113
TRIM64	5.8756857e-05	0.0014184598
TRIM64B	0.0028678083	0.024594566
TRIM64C	0.0018233844	0.03531842
TRIM65	4.9654016	0.61433893
TRIM67	0.40173078	0.7503139
TRIM67-AS1	0.003637493	0.029975401
TRIM68	3.404833	0.89876187
TRIM69	5.2164097	0.6524607
TRIM7	0.9301848	0.74401945
TRIM71	0.2002074	0.4329183
TRIM72	0.7751234	1.1272097
TRIM73	0.15456891	0.16811712
TRIM74	0.130813	0.16015798
TRIM77	0.0017989697	0.024016468
TRIM8	6.8027864	0.5833256
TRIM9	1.7607805	1.1690899
TRIML1	0.02334499	0.09509265
TRIML2	0.14068359	0.36887535
TRIO	6.793403	0.7742346
TRIOBP	6.104466	0.5626331
TRIP10	5.116689	0.6676512
TRIP11	6.0718594	0.6640941
TRIP12	7.740991	0.5390581
TRIP13	4.123399	1.0926826
TRIP4	4.952742	0.40412784
TRIP6	5.833664	1.0575583
TRIR	6.4630523	0.59351104
TRIT1	4.4366455	0.5316556
TRMO	3.7823331	0.48112065
TRMT1	4.9093704	0.71241224
TRMT10A	3.2887015	0.5810683
TRMT10B	3.3714974	0.59000033
TRMT10C	5.013901	0.49324828
TRMT11	3.5722494	0.58813137
TRMT112	6.6378355	0.6243313
TRMT12	4.6431127	0.6474701
TRMT13	3.3960247	0.5222607
TRMT1L	5.105448	0.62119865
TRMT2A	4.6527925	0.7008944
TRMT2B	4.60492	0.5173845
TRMT44	3.7699811	0.49682742
TRMT5	4.5702295	0.42004886
TRMT6	4.6181703	0.5217651
TRMT61A	4.3351398	0.7369064
TRMT61B	3.3129702	0.4835739
TRMT9B	2.2219768	1.2944161
TRMU	4.4275265	0.65112597
TRNAU1AP	4.1302958	0.4577541
TRNP1	2.7316248	0.99012834
TRNT1	4.317346	0.4694229
TRO	3.1062582	0.9843853
TROAP	3.5385091	1.1361066
TRPA1	1.2902815	1.7146893
TRPC1	2.3723464	0.753997
TRPC2	0.23300588	0.21830913
TRPC3	0.51985407	0.3660378
TRPC4	0.7910138	0.42445692
TRPC4AP	6.930604	0.4563485
TRPC5	0.03527189	0.16051325
TRPC5OS	0.064627446	0.092069
TRPC6	2.1541834	0.75519764
TRPC7	0.025896534	0.08191791
TRPM1	0.05791343	0.1462706
TRPM2	4.051802	0.9837037
TRPM3	0.2567506	0.32137084
TRPM4	5.881693	0.9075009
TRPM5	0.15178373	0.41107267
TRPM6	0.7331467	0.7635994
TRPM7	5.5666337	0.6947414
TRPM8	0.4395473	0.9591664
TRPS1	8.696252	1.2329041
TRPT1	4.2521186	0.6518673
TRPV1	2.9491057	0.72838706
TRPV2	3.4078844	0.8321986
TRPV3	0.935426	0.93738407
TRPV4	2.7739842	1.0126129
TRPV5	0.14829227	0.22745143
TRPV6	2.7814515	1.8362042
TRRAP	6.6033425	0.58487386
TRUB1	4.9390736	0.6382717
TRUB2	5.4131823	0.49403447
TRY2P	0.004590339	0.053135544
TSACC	0.83451235	0.4333741
TSBP1	0.04551355	0.1320076
TSC1	5.350186	0.5436284
TSC2	6.5691233	0.55313486
TSC22D1	7.591333	0.627554
TSC22D2	5.3053994	0.50749665
TSC22D3	7.209715	0.95458007
TSC22D4	5.7260375	0.67601055
TSEN15	5.395914	0.55683655
TSEN2	3.5431068	0.49014238
TSEN34	5.943452	0.5966397
TSEN54	5.295178	0.6837623
TSFM	0.5761968	0.25674477
TSG101	6.3367543	0.4733366
TSGA10	2.6296957	0.6035093
TSGA10IP	0.123062216	0.22159679
TSGA13	0.012481944	0.07926074
TSHB	0.022727106	0.0435435
TSHR	0.52238935	0.52719676
TSHZ1	5.141494	0.73083407
TSHZ2	3.585668	1.2258484
TSHZ3	3.8152223	0.918328
TSKS	0.22636725	0.27568614
TSKU	6.287509	1.2015305
TSLP	0.4676302	0.5073547
TSN	6.7773194	0.3927808
TSNARE1	3.9084995	0.77463263
TSNAX	5.641291	0.5498296
TSNAXIP1	1.387564	0.66143477
TSPAN1	5.4451733	2.2110472
TSPAN10	2.1708405	0.83448803
TSPAN11	2.2509885	0.9602564
TSPAN12	3.4166307	1.186228
TSPAN13	8.002137	1.1496892
TSPAN14	6.978755	0.4868453
TSPAN15	6.661644	1.0535812
TSPAN16	0.07771498	0.09093065
TSPAN17	5.62903	0.5572392
TSPAN18	4.318699	0.8609302
